종목코드,종목명,시장구분,소속부,소속부,업종코드,업종명,결산월,지정자문인,상장주식수,액면가,자본금,통화구분,대표이사,대표전화,주소
"321550","티움바이오","KOSDAQ","기술성장기업부","기술성장기업","137001","자연과학 및 공학 연구개발업","12",,"23783926","500","11891963000","원(KRW)","김훈택","070-4162-7320","경기도 성남시 분당구 대왕판교로644번길 49 4층(상평동, 다산타워)"
"091810","티웨이항공","KOSPI",,,"085101","항공 여객 운송업","12",,"110330279","500","55165139500","원(KRW)","정홍근","02-6250-4984","서울특별시 강서구 하늘길 210 "
"004870","티웨이홀딩스","KOSPI",,,"032303","시멘트, 석회, 플라스터 및 그 제품 제조업","12",,"76680856","500","38340428000","원(KRW)","황정현","02-2056-9800","서울특별시 성동구 아차산로 153 7층(성수동2가, 예림출판문화센터)"
"191600","티케이씨","KONEX","일반기업부",,"032602","전자부품 제조업","12","KB증권","2850000","500","1425000000","원(KRW)","김상봉",,"인천광역시 남동구 남동서로269번길 4 "
"104480","티케이케미칼","KOSDAQ","우량기업부",,"032005","화학섬유 제조업","12",,"90895434","500","45447717000","원(KRW)","이상일","02-2001-6000","대구광역시 북구  원대로 128 연우빌딩 3층"
"309900","티티씨디펜스","KONEX","일반기업부",,"137309","그외 기타 전문, 과학 및 기술 서비스업","12","IBK증권","10000000","500","5000000000","원(KRW)","윤성욱","032-236-5010","경기도 부천시 조마루로385번길 122삼보테크노타워 B214호 "
"081150","티플랙스","KOSDAQ","중견기업부",,"032509","기타 금속 가공제품 제조업","12",,"24268402","500","12134201000","원(KRW)","김영국","031-488 -8800","경기도 안산시 단원구 엠티브이1로 75 (목내동, (주)티플랙스)"
"130740","티피씨글로벌","KOSDAQ","중견기업부",,"033003","자동차 신품 부품 제조업","12",,"11276679","500","5638339500","원(KRW)","이정훈","053-854-7500","경상북도 경산시  진량읍 일연로 574 "
"217880","틸론","KONEX","일반기업부",,"105802","소프트웨어 개발 및 공급업","12","KB증권","3430317","500","1715158500","원(KRW)","최백준, 최용호","2627-9005","서울특별시 강서구 마곡중앙14로 22틸론 "
"084730","팅크웨어","KOSDAQ","우량기업부",,"032604","통신 및 방송 장비 제조업","12",,"10425682","500","5212841000","원(KRW)","이흥복","02-589-9000","경기도 성남시 분당구 판교역로 240 삼환하이펙스 A동 9층 "
"046210","파나진","KOSDAQ","관리종목(소속부없음)",,"032103","의료용품 및 기타 의약 관련제품 제조업","12",,"32136660","500","16068330000","원(KRW)","김성기","042-861-9295","대전광역시 유성구  테크노10로 54 "
"034230","파라다이스","KOSDAQ","중견기업부",,"189102","유원지 및 기타 오락관련 서비스업","12",,"90942672","500","47032355000","원(KRW)","박병룡","02-2277-0190","서울특별시 중구  동호로 268 파라다이스빌딩 "
"033540","파라텍","KOSDAQ","중견기업부",,"032902","특수 목적용 기계 제조업","12",,"16983690","500","8491845000","원(KRW)","정광원","02-3780-8704","경기도 부천시 원미구 길주로425번길 30-21 "
"043200","파루","KOSDAQ","벤처기업부",,"032801","전동기, 발전기 및 전기 변환 · 공급 · 제어 장치 제조업","12",,"38785447","500","19392723500","원(KRW)","강문식","061 -759 -5190","전남 순천시 서면 선평리 42-2 "
"217950","파마리서치바이오","KONEX","일반기업부",,"032102","의약품 제조업","12","하이증권","4049391","500","2024695500","원(KRW)","백승걸","031-8039-1401","강원도 강릉시 사임당로 641-3 -"
"214450","파마리서치프로덕트","KOSDAQ","우량기업부",,"074604","생활용품 도매업","12",,"9789072","500","4894536000","원(KRW)","각자대표이사 강기석
각자대표이사 김신규","033-645-7640","강원도 강릉시  과학단지로 77-19 &nbsp"
"208340","파멥신","KOSDAQ","기술성장기업부","기술성장기업","032102","의약품 제조업","12",,"14243029","500","7121514500","원(KRW)","유진산","042-863-2017","대전광역시 유성구 유성대로1689번길 70 KT대덕2연구센터 연구2동 2층"
"005690","파미셀","KOSPI",,,"032101","기초 의약물질 및 생물학적 제제 제조업","12",,"59958950","500","29979475000","원(KRW)","김현수","02-3496-0114","서울특별시 강남구 언주로 874 (신사동, 쌍봉빌딩 7층) "
"177830","파버나인","KOSDAQ","벤처기업부",,"032602","전자부품 제조업","12",,"13532347","500","6766173500","원(KRW)","이제훈","032-814-6900","인천광역시 남동구 호구포로 33 (고잔동 728-2) 남동공단 157블럭 4로트 &nbsp"
"037070","파세코","KOSDAQ","우량기업부",,"032805","가정용 기기 제조업","12",,"14000000","500","7000000000","원(KRW)","유일한","031 -491 -4032","경기도 안산시 단원구 원시로 248 "
"150900","파수","KOSDAQ","벤처기업부",,"105802","소프트웨어 개발 및 공급업","12",,"11153093","500","5576546500","원(KRW)","조규곤","02-300-9000","서울특별시 마포구 상암동 1605 누리꿈스퀘어 비즈니스센타 17층 "
"037030","파워넷","KOSDAQ","중견기업부",,"032801","전동기, 발전기 및 전기 변환 · 공급 · 제어 장치 제조업","12",,"16500694","1000","16500694000","원(KRW)","김상우, 양승환","02-3282-0700","서울특별시 금천구 두산로 70 현대지식산업센터 B동 17층 "
"047310","파워로직스","KOSDAQ","우량기업부",,"032801","전동기, 발전기 및 전기 변환 · 공급 · 제어 장치 제조업","12",,"34420982","500","17442716000","원(KRW)","김원남","043-219-5600","충청북도 청원군  옥산면 과학산업4로 163 "
"266870","파워풀엑스","KONEX","일반기업부",,"074604","생활용품 도매업","12","IBK증권","6408680","500","3204340000","원(KRW)","박인철","02-500-8088","서울특별시 강남구 논현로115길 13 파워풀엑스빌딩"
"170790","파이오링크","KOSDAQ","벤처기업부",,"032604","통신 및 방송 장비 제조업","12",,"6856330","500","3428165000","원(KRW)","조영철","02-2025-6900","서울특별시 금천구  가산디지털2로 98 IT캐슬 1동 401호"
"049120","파인디앤씨","KOSDAQ","중견기업부",,"032602","전자부품 제조업","12",,"26359944","500","13179972000","원(KRW)","홍성천,김종찬(각자대표)","031-463-8813","충청남도 아산시  음봉면 연암산로 169 (주)파인디엔씨 "
"038950","파인디지털","KOSDAQ","벤처기업부",,"032604","통신 및 방송 장비 제조업","12",,"10210765","500","5105382500","원(KRW)","김용훈","031-788-8800","경기도 성남시 분당구 성남대로925번길 41 "
"278990","파인이엠텍","KONEX","일반기업부",,"032801","전동기, 발전기 및 전기 변환 · 공급 · 제어 장치 제조업","12","SK증권","3624222","500","1812111000","원(KRW)","홍지태","031-463-8983","경기도 안양시 만안구 전파로 24번길 934층 "
"106240","파인테크닉스","KOSDAQ","벤처기업부",,"032604","통신 및 방송 장비 제조업","12",,"43407136","500","21703568000","원(KRW)","김근우,이재규","031-463-8800","경기도 안양시 만안구 전파로24번길 93(안양동) (주)파인테크닉스 "
"131760","파인텍","KOSDAQ","중견기업부",,"032902","특수 목적용 기계 제조업","12",,"42925080","500","21462540000","원(KRW)","강원일","02-711-7900","서울특별시 마포구 마포대로 38 내제2층202호(도화동)"
"065690","파커스","KOSDAQ","중견기업부",,"032601","반도체 제조업","12",,"13963509","500","6981754500","원(KRW)","박창식","02-3443-5360","충남 천안시 성거읍 천흥리316-4 "
"140860","파크시스템스","KOSDAQ","기술성장기업부","기술성장기업","032702","측정, 시험, 항해, 제어 및 기타 정밀기기 제조업; 광학기기 제외","12",,"6671255","500","3335627500","원(KRW)","박상일","031-546-6900","경기도 수원시 영통구 광교로 109, 4층(이의동, 나노소자특화팹센터) &nbsp"
"091700","파트론","KOSDAQ","우량기업부",,"032602","전자부품 제조업","12",,"54156410","500","27078205000","원(KRW)","김종구, 김종태","031-201-7700","경기도 화성시  삼성1로2길 22 (주)파트론"
"038160","팍스넷","KOSDAQ","관리종목(소속부없음)",,"106309","기타 정보 서비스업","12",,"12240376","500","6120188000","원(KRW)","고성웅","000-1688-5010","서울특별시 강남구 논현로 803 (신사동)"
"202960","판도라티비","KONEX","일반기업부",,"105802","소프트웨어 개발 및 공급업","12","IBK증권","11915582","500","5957791000","원(KRW)","김경익","070-4484-7100","경기도 성남시 분당구 대왕판교로644번길 49 DTC타워 11층 "
"032800","판타지오","KOSDAQ","중견기업부",,"189001","창작 및 예술관련 서비스업","12",,"72703943","500","36351971500","원(KRW)","박종진, 신영진","02-3452-6100","서울특별시 강남구 역삼로 248 판타지오 빌딩 "
"318010","팜스빌","KOSDAQ","중견기업부",,"031007","기타 식품 제조업","12",,"7929338","500","3964669000","원(KRW)","이병욱","02-553-1323","서울특별시 강서구 마곡중앙8로3길 37 - "
"036580","팜스코","KOSPI",,,"031006","곡물가공품, 전분 및 전분제품 제조업","12",,"36727943","500","18363971500","원(KRW)","정 학 상, 김 홍 국","02-6200-9901","경기도 안성시  미양면 제2공단4길 33 "
"027710","팜스토리","KOSDAQ","중견기업부",,"031008","동물용 사료 및 조제식품 제조업","12",,"111416600","500","57508629000","원(KRW)","편명식, 배수한(각자대표)","02-501-1648","서울특별시 강남구  강남대로 310 유니온센터 3층 "
"225590","패션플랫폼","KOSDAQ","중견기업부",,"031401","봉제의복 제조업","12",,"26636713","100","2663671300","원(KRW)","박원희","02-573-1292","서울특별시 강남구 논현로28길 9 유진빌딩 3층"
"054300","팬스타엔터프라이즈","KOSDAQ","벤처기업부",,"032901","일반 목적용 기계 제조업","12",,"52721114","500","26360557000","원(KRW)","김현겸, 최영학 각자대표","000-1577-3520","부산광역시 중구 해관로 30 팬스타크루즈프라자"
"068050","팬엔터테인먼트","KOSDAQ","중견기업부",,"105901","영화, 비디오물, 방송프로그램 제작 및 배급업","12",,"27247982","500","13623991000","원(KRW)","박영석","02-380-2100","서울특별시 마포구  월드컵북로58길 10 "
"028670","팬오션","KOSPI",,,"085001","해상 운송업","12",,"534569512","1000","534569512000","원(KRW)","김홍국, 안중호(각자 대표이사)","02-316-5114","서울특별시 종로구 종로5길 7 Tower 8 팬오션(주)"
"222110","팬젠","KOSDAQ","기술성장기업부","기술성장기업","032102","의약품 제조업","12",,"9641781","500","4820890500","원(KRW)","김영부, 윤재승","031-733-9165","경기도 수원시 영통구 신원로 306, 2동 4층(원천동 영통이노플렉스) &nbsp"
"010820","퍼스텍","KOSPI",,,"032502","무기 및 총포탄 제조업","12",,"48061460","500","24030730000","원(KRW)","김용민, 손경석","055-212-1606","경상남도 창원시 성산구  남면로 485 퍼스텍(주)"
"016800","퍼시스","KOSPI",,,"033201","가구 제조업","12",,"11500000","1000","14300000000","원(KRW)","대표이사 이종태
대표이사 배상돈","02-3400-6386","서울특별시 송파구 오금로 311 오금동"
"263750","펄어비스","KOSDAQ","우량기업부",,"105802","소프트웨어 개발 및 공급업","12",,"13189850","500","6594925000","원(KRW)","정경인","031-476-8583","경기도 안양시 동안구 시민대로327번길 24 (관양동, 펄어비스 안양오피스)"
"251970","펌텍코리아","KOSDAQ","우량기업부",,"032202","플라스틱제품 제조업","12",,"12400000","500","6200000000","원(KRW)","이재신, 이도훈","0326834080","인천광역시 부평구 부평대로329번길 46 "
"001020","페이퍼코리아","KOSPI",,,"031701","펄프, 종이 및 판지 제조업","12",,"37502728","500","18751364000","원(KRW)","권육상","063-440-5000","전라북도 군산시 외항로 1245 페이퍼코리아(주)"
"327610","펨토바이오메드","KONEX","일반기업부",,"137001","자연과학 및 공학 연구개발업","12","한국증권","5540045","500","2770022500","원(KRW)","이상현","031-622-8501","경기도 성남시 분당구 판교로228번길 17 "
"087010","펩트론","KOSDAQ","기술성장기업부","기술성장기업","032101","기초 의약물질 및 생물학적 제제 제조업","12",,"20626853","500","10313426500","원(KRW)","최호일","042-360-8880","대전광역시 유성구 유성대로1628번길 37-24 "
"090080","평화산업","KOSPI",,,"033003","자동차 신품 부품 제조업","12",,"54902259","500","27451129500","원(KRW)","김종석, 김동관","053-610-7027","대구광역시 달성군 논공읍 논공로 597 "
"043370","평화정공","KOSDAQ","우량기업부",,"033003","자동차 신품 부품 제조업","12",,"21000000","500","10500000000","원(KRW)","김상태, 이재승(각자대표이사)","(053)350-6311","대구 달서구 대천동 1032번지 "
"010770","평화홀딩스","KOSPI",,,"033003","자동차 신품 부품 제조업","12",,"14625466","500","7312733000","원(KRW)","김종석, 김동관","053-610-8500","대구광역시 달성군  논공읍 논공로 597 "
"119500","포메탈","KOSDAQ","중견기업부",,"032509","기타 금속 가공제품 제조업","12",,"11847232","500","6012340000","원(KRW)","오호석","041-670-6200","충청남도 서산시  지곡면 무장산업로 229-7 "
"016670","포비스티앤씨","KOSDAQ","관리종목(소속부없음)",,"074607","기타 전문 도매업","12",,"86559394","500","43279697000","원(KRW)","김종훈","02-2046-9323","서울특별시 용산구 서빙고로51길 52 6,7층 "
"056730","포스링크","KOSDAQ","투자주의환기종목(소속부없음)",,"074607","기타 전문 도매업","12",,"70703912","500","35351956000","원(KRW)","경규관","031-724-2222","경기도 성남시 분당구  대왕판교로 660 유스페이스1 A동 9층,10층 "
